date,game_id,home,away,competition,time,status,score,vote_home,vote_draw,vote_away,vote_count,pop_rank_home,pop_rank_away,pop_rank_diff,trend_home_w,trend_home_d,trend_home_l,trend_away_w,trend_away_d,trend_away_l,trend_win_rate_home,trend_win_rate_away,trend_win_rate_diff,venue,attendance,goals_home,goals_away,yellow_home,yellow_away,red_home,red_away,fifa_rank_home,fifa_rank_away,fifa_rank_diff
2026-06-05,4662056,Aegir Thorlakshofn,Leiknir Reykjavik,Inkasso Deildin,05-06-2026 19:15,upcoming,,33.1,32.4,34.5,142,1,7,6,1,1,2,1,0,2,0.25,0.3333,-0.0833,,,0,0,0,0,0,0,,,
2026-06-05,4662057,HK Kopavogur,Afturelding,Inkasso Deildin,05-06-2026 19:15,upcoming,,27.7,25.6,46.7,195,8,9,1,0,1,0,1,1,1,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,,,
2026-06-05,4668205,Dominican Republic (W),Bulgaria (W),Volleyball Nations League (W),05-06-2026 19:30,upcoming,,62.9,1.6,35.5,62,45,32,-13,0,0,1,0,0,0,0.0,,,Nilson Nelson Gymnasium,,0,0,0,0,0,0,,,
2026-06-05,4729881,Puerto Cabello U20,Zamora FC B,Liga FUTVE 2,05-06-2026 19:30,upcoming,,30.0,30.0,40.0,20,1,4,3,1,2,0,1,0,1,0.3333,0.5,-0.1667,,,0,0,0,0,0,0,,,
2026-06-05,4676749,Hungary (W),Portugal (W),European League (W),05-06-2026 20:00,upcoming,,30.0,5.0,65.0,20,2,3,1,0,2,1,1,0,0,0.0,1.0,-1.0,,,0,0,0,0,0,0,,,
2026-06-05,4668211,Ukraine (W),Japan (W),Volleyball Nations League (W),05-06-2026 20:30,upcoming,,21.2,1.5,77.3,66,13,105,92,1,0,1,1,0,0,0.5,1.0,-0.5,Videotron Centre,,0,0,0,0,0,0,,,
2026-06-05,4639226,Ituzaingó,Real Pilar,Primera B Metropolitana,05-06-2026 21:00,upcoming,,32.8,26.9,40.3,67,21,19,-2,0,0,2,1,0,2,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,,,
2026-06-05,4729804,Marineros De Carabobo,Lideres De Miranda,LMBP,05-06-2026 21:00,upcoming,,33.3,16.7,50.0,6,6,1,-5,0,1,1,1,1,1,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,,,
2026-06-05,4714458,Montevideo Wanderers,Danubio FC,Uruguayan Championship,05-06-2026 22:00,upcoming,,55.1,21.3,23.6,399,427,474,47,1,2,2,0,0,0,0.2,,,,,0,0,0,0,0,0,,,
2026-06-05,4729755,Plaza Colonia,Huracan FC,Segunda Division,05-06-2026 22:00,upcoming,,55.6,18.9,25.6,90,204,6,-198,0,1,1,2,0,1,0.0,0.6667,-0.6667,,,0,0,0,0,0,0,,,
2026-06-05,4729805,Delfines De La Guaira,Caciques De Distrito,LMBP,05-06-2026 22:00,upcoming,,50.0,12.5,37.5,8,1,6,5,1,0,0,1,1,1,1.0,0.3333,0.6667,,,0,0,0,0,0,0,,,
2026-06-05,4729806,Senadores De Caracas,Centauros De La Guaira,LMBP,05-06-2026 22:00,upcoming,,20.0,20.0,60.0,5,6,6,0,0,0,1,1,0,0,0.0,1.0,-1.0,,,0,0,0,0,0,0,,,
2026-06-05,4729807,Guerreros De Lara,Samanes De Aragua,LMBP,05-06-2026 22:00,upcoming,,20.0,20.0,60.0,5,1,6,5,0,0,0,1,0,0,,1.0,,,,0,0,0,0,0,0,,,
2026-06-05,4712156,Paraguay,Nicaragua,Friendly International,05-06-2026 22:15,upcoming,,79.6,10.5,9.9,3360,3734,222,-3512,0,1,1,2,0,0,0.0,1.0,-1.0,Estadio Ueno Defensores del Chaco,,0,0,0,0,0,0,,,
2026-06-05,4705658,Club Nautico Hacoaj,Defensores de Banfield,Division de Honor,05-06-2026 22:30,upcoming,,33.3,16.7,50.0,6,0,5,,0,0,1,1,1,1,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,,,
2026-06-05,4728225,São José (W),Maringa (W),LBF,05-06-2026 22:30,upcoming,,71.4,14.3,14.3,7,0,0,,0,1,1,0,0,0,0.0,,,,,0,0,0,0,0,0,,,
2026-06-05,4555243,Detroit Tigers,Seattle Mariners,MLB,05-06-2026 22:40,upcoming,,30.8,0.2,68.9,402,251,182,-69,1,1,1,0,1,1,0.3333,0.0,0.3333,Comerica Park,,0,0,0,0,0,0,,,
2026-06-05,4556346,Philadelphia Phillies,Chicago White Sox,MLB,05-06-2026 22:40,upcoming,,64.7,0.3,35.0,391,229,205,-24,1,1,1,1,0,0,0.3333,1.0,-0.6667,Citizens Bank Park,,0,0,0,0,0,0,,,
2026-06-05,4514666,Chile (W),Ecuador (W),CONMEBOL Women's Nations League,05-06-2026 23:00,upcoming,,64.7,9.4,25.9,363,105,164,59,1,0,0,1,0,2,1.0,0.3333,0.6667,,,0,0,0,0,0,0,,,
2026-06-05,4514671,Colombia (W),Uruguay (W),CONMEBOL Women's Nations League,05-06-2026 23:00,upcoming,,81.2,9.3,9.6,711,1335,13,-1322,2,1,1,0,1,0,0.5,0.0,0.5,,,0,0,0,0,0,0,,,
2026-06-05,4514672,Bolivia (W),Paraguay (W),CONMEBOL Women's Nations League,05-06-2026 23:00,upcoming,,44.8,14.4,40.8,125,14,15,1,0,0,0,2,1,0,,0.6667,,,,0,0,0,0,0,0,,,
2026-06-05,4514674,Argentina (W),Peru (W),CONMEBOL Women's Nations League,05-06-2026 23:00,upcoming,,65.1,14.3,20.6,175,289,13,-276,2,1,1,0,2,1,0.5,0.0,0.5,,,0,0,0,0,0,0,,,
2026-06-05,4639220,Talleres RE,Deportivo Merlo,Primera B Metropolitana,05-06-2026 23:00,upcoming,,60.0,20.0,20.0,70,37,61,24,1,1,0,1,2,1,0.5,0.25,0.25,,,0,0,0,0,0,0,,,
2026-06-05,4659266,Toronto FC II,Huntsville,MLS Next Pro,05-06-2026 23:00,upcoming,,46.5,30.2,23.3,43,10,1,-9,1,3,0,0,0,1,0.25,0.0,0.25,,,0,0,0,0,0,0,,,
2026-06-05,4659267,Crown Legacy,Philadelphia Union II,MLS Next Pro,05-06-2026 23:00,upcoming,,52.8,22.2,25.0,36,2,4,2,4,1,0,0,1,4,0.8,0.0,0.8,,,0,0,0,0,0,0,,,
2026-06-05,4668217,Netherlands (W),Italy (W),Volleyball Nations League (W),05-06-2026 23:00,upcoming,,26.9,1.3,71.8,78,65,94,29,1,0,1,1,1,1,0.5,0.3333,0.1667,Nilson Nelson Gymnasium,,0,0,0,0,0,0,,,
2026-06-05,4669775,Operário-PR,Juventude,Brasileirão - Série B,05-06-2026 23:00,upcoming,,37.0,23.9,39.1,1207,729,1804,1075,1,2,0,1,0,2,0.3333,0.3333,0.0,,,0,0,0,0,0,0,,,
2026-06-05,4683605,Assisense,Santa Fé - SP,Paulista Serie B,05-06-2026 23:00,upcoming,,52.6,21.1,26.3,19,3,0,,2,2,2,0,0,0,0.3333,,,,,0,0,0,0,0,0,,,
2026-06-05,4683752,Niagara River Lions,Brampton Honey Badgers,CEBL,05-06-2026 23:00,upcoming,,16.7,16.7,66.7,6,0,0,,1,0,1,1,0,1,0.5,0.5,0.0,,,0,0,0,0,0,0,,,
2026-06-05,4711591,Cuba (W),Mexico (W),NORCECA Final Four (W),05-06-2026 23:00,upcoming,,35.3,5.9,58.8,17,9,12,3,0,0,1,0,1,1,0.0,0.0,0.0,,,0,0,0,0,0,0,,,
2026-06-05,4728644,Puerto Rico,Saudi Arabia,Friendly International,05-06-2026 23:00,upcoming,,10.7,6.2,83.1,20890,168,15302,15134,1,1,0,0,0,1,0.5,0.0,0.5,Q2 Stadium,,0,0,0,0,0,0,,,
2026-06-05,4556163,New York Yankees,Boston Red Sox,MLB,05-06-2026 23:05,upcoming,,68.8,0.2,31.0,458,1319,611,-708,1,0,0,0,1,0,1.0,0.0,1.0,Yankee Stadium,,0,0,0,0,0,0,,,
2026-06-05,4555888,Toronto Blue Jays,Baltimore Orioles,MLB,05-06-2026 23:07,upcoming,,59.0,0.4,40.6,266,248,206,-42,1,0,0,1,0,1,1.0,0.5,0.5,Rogers Centre,,0,0,0,0,0,0,,,
2026-06-05,4555151,Miami Marlins,Tampa Bay Rays,MLB,05-06-2026 23:10,upcoming,,22.8,0.3,76.9,360,192,192,0,1,1,1,0,0,0,0.3333,,,loanDepot park,,0,0,0,0,0,0,,,
2026-06-05,4555169,Atlanta Braves,Pittsburgh Pirates,MLB,05-06-2026 23:15,upcoming,,72.4,0.3,27.2,323,265,186,-79,0,1,1,1,0,1,0.0,0.5,-0.5,Truist Park,,0,0,0,0,0,0,,,
2026-06-05,4728330,Olivol Mundial,Sayago,Liga de ascenso,05-06-2026 23:15,upcoming,,45.5,9.1,45.5,11,2,9,7,1,1,0,1,1,1,0.5,0.3333,0.1667,,,0,0,0,0,0,0,,,
2026-06-05,4728341,Tabare,Montevideo BBC,Liga de ascenso,05-06-2026 23:15,upcoming,,64.3,7.1,28.6,14,9,3,-6,1,0,1,0,0,0,0.5,,,,,0,0,0,0,0,0,,,
2026-06-05,4728342,Colon FC,Club Deportivo Albatros,Liga de ascenso,05-06-2026 23:15,upcoming,,60.0,10.0,30.0,10,2,0,,0,0,0,0,1,0,,0.0,,,,0,0,0,0,0,0,,,
2026-06-05,4659698,Chicago Sky,Connecticut Sun,WNBA,05-06-2026 23:30,upcoming,,60.4,2.1,37.5,48,68,18,-50,0,0,0,0,1,0,,0.0,,Wintrust Arena,,0,0,0,0,0,0,,,
2026-06-05,4670827,Canada,Ireland,Friendly International,05-06-2026 23:30,upcoming,,63.9,15.4,20.6,3043,1916,2030,114,1,2,2,1,1,2,0.2,0.25,-0.05,Stade Saputo,,0,0,0,0,0,0,,,
2026-06-05,4683753,Montreal Alliance,Winnipeg Sea Bears,CEBL,05-06-2026 23:30,upcoming,,14.3,14.3,71.4,7,0,0,,0,0,0,1,0,0,,1.0,,,,0,0,0,0,0,0,,,
2026-06-05,4728958,River Plate,Union Vecinal De Munro,Liga Federal,05-06-2026 23:30,upcoming,,75.0,12.5,12.5,8,1,0,,1,1,0,0,0,1,0.5,0.0,0.5,,,0,0,0,0,0,0,,,
2026-06-05,4728959,Club Sportivo Pilar,Club Social Claridad,Liga Federal,05-06-2026 23:30,upcoming,,25.0,25.0,50.0,4,0,0,,1,1,1,0,0,1,0.3333,0.0,0.3333,,,0,0,0,0,0,0,,,
2026-06-05,4728960,Club Sportivo Escobar,Jose Hernandez,Liga Federal,05-06-2026 23:30,upcoming,,25.0,25.0,50.0,4,0,0,,1,0,1,0,1,1,0.5,0.0,0.5,,,0,0,0,0,0,0,,,
2026-06-05,4728961,Club Atletico Caza Y Pesca,San Andrés,Liga Federal,05-06-2026 23:30,upcoming,,33.3,33.3,33.3,3,0,0,,1,1,1,0,0,1,0.3333,0.0,0.3333,,,0,0,0,0,0,0,,,
2026-06-05,4728962,Club Atletico Pilar,Somisa De San Nicolas,Liga Federal,05-06-2026 23:30,upcoming,,25.0,25.0,50.0,4,0,0,,1,1,0,1,0,1,0.5,0.5,0.0,,,0,0,0,0,0,0,,,
2026-06-05,4728963,Club Atenas La Plata,Estudiantes de La Plata,Liga Federal,05-06-2026 23:30,upcoming,,33.3,33.3,33.3,3,0,0,,0,1,0,0,1,0,0.0,0.0,0.0,,,0,0,0,0,0,0,,,
2026-06-05,4728995,Metros De Santiago,Caneros Del Este,LNB,05-06-2026 23:30,upcoming,,28.6,14.3,57.1,7,0,0,,1,1,1,1,0,1,0.3333,0.5,-0.1667,,,0,0,0,0,0,0,,,
