date,game_id,home,away,competition,time,status,score,vote_home,vote_draw,vote_away,vote_count,pop_rank_home,pop_rank_away,pop_rank_diff,trend_home_w,trend_home_d,trend_home_l,trend_away_w,trend_away_d,trend_away_l,trend_win_rate_home,trend_win_rate_away,trend_win_rate_diff,venue,attendance,goals_home,goals_away,yellow_home,yellow_away,red_home,red_away,has_lineups,lineups_status_text,has_doubtful,has_missing_players,has_statistics,has_news,has_buzz,social_comments,fifa_rank_home,fifa_rank_away,fifa_rank_diff
2026-06-07,4728400,SESI Araraquara (W),Sampaio (W),LBF,07-06-2026 14:00,upcoming,,7.1,7.1,85.7,14,4,24,20,0,1,1,1,0,1,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4728494,Phoenix Hagen,Kirchheim Knights,Pro A,07-06-2026 14:00,upcoming,,68.8,6.2,25.0,16,24,2,-22,0,1,0,1,1,1,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4731268,Sweden,Azerbaijan,European League (M),07-06-2026 14:00,upcoming,,50.0,25.0,25.0,4,4,3,-1,1,0,1,0,0,0,0.5,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4731271,Denmark,Iceland,European League (M),07-06-2026 14:00,upcoming,,60.0,20.0,20.0,5,4,3,-1,1,1,0,0,1,0,0.5,0.0,0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4731286,Slovakia,Albania,European League (M),07-06-2026 14:00,upcoming,,25.0,25.0,50.0,4,12,0,,0,1,1,0,,,0.0,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4731722,Virginia USC,Los Angeles FC (Cotoca),Copa Simón Bolívar,07-06-2026 14:00,upcoming,,53.7,14.6,31.7,41,0,0,,1,,,1,1,,,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732817,Froya FK,Gneist,NM Cupen,07-06-2026 14:00,upcoming,,40.4,29.8,29.8,57,0,0,,,,,0,0,,,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4733113,AFIZ,Em Huanuni,Copa Simón Bolívar,07-06-2026 14:00,upcoming,,60.0,20.0,20.0,5,0,20,,1,1,2,2,1,,0.25,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732932,Felipe De Dios,Wilson Leite,San Miguel de Tucuman,07-06-2026 14:10,upcoming,,16.7,16.7,66.7,6,0,0,,0,,,0,1,1,,0.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4733093,Samuel Heredia,Jose Gabriel Fernandez,San Miguel de Tucuman,07-06-2026 14:10,upcoming,,33.3,33.3,33.3,3,0,0,,0,0,1,,,,0.0,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4733094,Mateo Carballo,Julian Cundom,San Miguel de Tucuman,07-06-2026 14:10,upcoming,,33.3,33.3,33.3,3,0,0,,,,,0,1,0,,0.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4726674,Celta Vigo B,CE Europa,Primera Division RFEF,07-06-2026 14:15,upcoming,,65.4,18.0,16.6,217,32,23,-9,2,2,0,2,1,0,0.5,0.6667,-0.1667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4651719,Stade Renard,Unisport Bafang,Premier Division,07-06-2026 14:30,upcoming,,46.2,23.1,30.8,26,18,13,-5,0,0,0,0,1,1,,0.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4651720,Panthere,Victoria United Fc,Premier Division,07-06-2026 14:30,upcoming,,60.0,25.0,15.0,20,7,40,33,1,0,1,1,0,0,0.5,1.0,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4651722,Aigle Royal,Gazelle,Premier Division,07-06-2026 14:30,upcoming,,58.8,29.4,11.8,17,11,1,-10,2,1,0,0,1,0,0.6667,0.0,0.6667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4651723,Dynamo Douala,Coton Sport Garoua,Premier Division,07-06-2026 14:30,upcoming,,58.1,12.9,29.0,31,0,271,,1,1,1,2,1,1,0.3333,0.5,-0.1667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4728401,Sodie Mesquita (W),Sport (W),LBF,07-06-2026 14:30,upcoming,,40.0,10.0,50.0,10,10,17,7,1,1,0,0,1,0,0.5,0.0,0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4733124,Vendula Valdmannova,Sayaka Ishii,Ilkley,07-06-2026 14:30,upcoming,,33.3,33.3,33.3,3,0,0,,0,1,0,0,0,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732897,Oliver Okonkwo,Antoine Ghibaudo,Ilkley,07-06-2026 14:35,upcoming,,22.2,11.1,66.7,9,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4733122,Kayla Cross,Megan Knight,Ilkley,07-06-2026 14:40,upcoming,,33.3,33.3,33.3,3,0,0,,0,0,0,0,,,,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4638170,Ranheim,Strommen,OBOS-ligaen,07-06-2026 15:00,upcoming,,63.1,23.2,13.7,168,18,5,-13,1,0,1,0,0,0,0.5,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4651724,Canon Yaounde,Colombe,Premier Division,07-06-2026 15:00,upcoming,,51.7,24.1,24.1,29,9,25,16,2,1,0,1,1,1,0.6667,0.3333,0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4668312,Ukraine (W),France (W),Volleyball Nations League (W),07-06-2026 15:00,upcoming,,38.9,1.4,59.7,72,13,32,19,0,1,0,0,0,0,0.0,,,Videotron Centre,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4678176,Bosnia & Herzegovina (W),Kosovo (W),European League (W),07-06-2026 15:00,upcoming,,50.0,12.5,37.5,8,1,1,0,0,0,1,0,1,0,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4679608,FK Lietava Jonava,FK Minija Kretinga,I Lyga,07-06-2026 15:00,upcoming,,27.9,29.5,42.6,61,4,1,-3,0,2,0,0,1,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4726926,Estonia U21,Lithuania U21,U21 Friendly International,07-06-2026 15:00,upcoming,,48.6,21.7,29.7,138,23,19,-4,0,0,0,2,0,0,,1.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4728770,Croatia (W),Lithuania (W),European League (W),07-06-2026 15:00,upcoming,,42.9,14.3,42.9,7,22,0,,0,0,0,0,0,1,,0.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4729062,Benfica,FC Porto,Liga Portuguesa,07-06-2026 15:00,upcoming,,53.4,1.7,44.8,58,60,46,-14,1,1,1,1,1,0,0.3333,0.5,-0.1667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4731258,Hungary,Norway,European League (M),07-06-2026 15:00,upcoming,,40.0,20.0,40.0,5,3,3,0,0,0,1,0,0,0,0.0,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732982,Bollipalli R C./Ramanathan R.,Fuchs Z./Thayne W.,Tyler,07-06-2026 15:00,upcoming,,71.4,14.3,14.3,7,0,0,,1,1,1,1,1,1,0.3333,0.3333,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732931,Samuel Alejandro Linde Palacios,Benjamin Chelia,San Miguel de Tucuman,07-06-2026 15:20,upcoming,,60.0,20.0,20.0,5,0,0,,0,1,1,0,1,0,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732934,Amador Salazar,Ezequiel Monferrer,San Miguel de Tucuman,07-06-2026 15:20,upcoming,,33.3,16.7,50.0,6,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4733083,Ignacio Monzon,Santiago Giamichelle,San Miguel de Tucuman,07-06-2026 15:20,upcoming,,33.3,33.3,33.3,3,0,0,,0,1,0,,,,0.0,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4678189,Portugal (W),North Macedonia (W),European League (W),07-06-2026 15:30,upcoming,,83.3,8.3,8.3,12,3,0,,0,1,0,0,0,0,0.0,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4731255,Austria,Montenegro,European League (M),07-06-2026 15:50,upcoming,,50.0,25.0,25.0,4,7,9,2,0,0,1,0,1,0,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4727693,Ascoli,Union Brescia,Serie C,07-06-2026 16:00,upcoming,,58.5,23.0,18.5,443,75,1,-74,2,0,1,2,1,2,0.6667,0.4,0.2667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4729753,Club Sportivo Cerrito,Atenas San Carlos,Segunda Division,07-06-2026 16:00,upcoming,,48.1,22.8,29.1,79,24,33,9,1,1,2,1,1,0,0.25,0.5,-0.25,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4729978,JSM Laayoune,Amal Tiznit,Botola 2,07-06-2026 16:00,upcoming,,56.9,25.7,17.4,109,18,3,-15,2,0,2,2,0,2,0.5,0.5,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4729979,RAC Casablanca,Chabab Ben Guerir,Botola 2,07-06-2026 16:00,upcoming,,39.4,31.0,29.6,71,31,15,-16,0,0,2,2,1,1,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4731283,Spain,Bosnia & Herzegovina,European League (M),07-06-2026 16:00,upcoming,,84.6,7.7,7.7,13,29,1,-28,1,0,0,0,,,1.0,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4731289,KK Cibona Zagreb,Zadar,Premijer liga,07-06-2026 16:00,upcoming,,50.0,5.6,44.4,18,20,8,-12,0,0,1,1,1,0,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4733073,BC Dubai,KK Partizan,ABA League,07-06-2026 16:00,upcoming,,72.0,4.0,24.0,25,5,65,60,1,1,1,0,0,0,0.3333,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4678162,Latvia (W),Israel (W),European League (W),07-06-2026 16:30,upcoming,,25.8,3.2,71.0,31,1,2,1,0,0,0,0,1,0,,0.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4705486,Deportes La Serena,U. La Calera,Copa de la Liga,07-06-2026 16:30,upcoming,,50.0,13.8,36.2,558,168,623,455,0,1,0,2,0,0,0.0,1.0,-1.0,,,0,0,0,0,0,0,False,Missing Players,True,True,False,False,True,0,,,
2026-06-07,4705489,Universidad de Chile,Audax Italiano,Copa de la Liga,07-06-2026 16:30,upcoming,,72.5,8.6,18.8,1180,2248,829,-1419,1,0,0,2,0,1,1.0,0.6667,0.3333,,,0,0,0,0,0,0,False,Missing Players,True,True,False,False,True,0,,,
2026-06-07,4714670,Denmark,Ukraine,Friendly International,07-06-2026 16:30,upcoming,,63.3,16.6,20.0,6845,4835,2904,-1931,2,4,1,1,1,0,0.2857,0.5,-0.2143,Nature Energy Park,,0,0,0,0,0,0,False,Missing Players,True,True,False,False,False,0,,,
2026-06-07,4726673,Zamora CF,Villarreal B,Primera Division RFEF,07-06-2026 16:30,upcoming,,32.0,22.7,45.4,194,21,46,25,0,0,0,1,2,1,,0.25,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4728846,China U20,Tunisia U23,Maurice Revello Tournament,07-06-2026 16:30,upcoming,,32.9,16.5,50.6,79,4,22,18,1,0,1,0,1,1,0.5,0.0,0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732892,Leyre Romero Gormaz,Tyra Caterina Grant,Foggia,07-06-2026 16:30,upcoming,,58.8,2.9,38.2,34,0,0,,1,1,1,1,1,1,0.3333,0.3333,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732894,Yi Zhou,Ben Jones,Ilkley,07-06-2026 16:30,upcoming,,77.8,11.1,11.1,9,0,0,,0,0,0,0,1,0,,0.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732928,Leonel Cesar Castro,Thiago Cigarran,San Miguel de Tucuman,07-06-2026 16:30,upcoming,,25.0,25.0,50.0,4,0,0,,0,1,,0,1,1,,0.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732929,Federico Zeballos,Tomas Martinez,San Miguel de Tucuman,07-06-2026 16:30,upcoming,,50.0,16.7,33.3,6,0,0,,0,0,0,0,1,0,,0.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732930,Nicolas Villalon,Gonzalo Zeitune,San Miguel de Tucuman,07-06-2026 16:30,upcoming,,50.0,25.0,25.0,4,0,0,,0,0,1,0,0,0,0.0,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4678190,Montenegro (W),Georgia (W),European League (W),07-06-2026 17:00,upcoming,,60.0,20.0,20.0,5,1,1,0,0,1,1,0,0,0,0.0,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4688682,Cd Imperial Unido,Malleco Unido,Tercera Division A,07-06-2026 17:00,upcoming,,22.7,9.1,68.2,22,1,20,19,2,1,0,1,2,0,0.6667,0.3333,0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4728260,Pardubice,ČEZ Nymburk,NBL,07-06-2026 17:00,upcoming,,27.8,5.6,66.7,18,2,7,5,0,0,1,1,1,1,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4728530,Cholet,Paris Basketball,LNB Élite,07-06-2026 17:00,upcoming,,20.8,1.3,77.9,77,23,19,-4,0,1,1,1,0,1,0.0,0.5,-0.5,Salle de la Meilleraie,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4729808,Senadores De Caracas,Centauros De La Guaira,LMBP,07-06-2026 17:00,upcoming,,33.3,33.3,33.3,3,6,6,0,0,0,0,1,1,0,,0.5,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4729809,Guerreros De Lara,Samanes De Aragua,LMBP,07-06-2026 17:00,upcoming,,14.3,14.3,71.4,7,1,6,5,1,0,0,0,1,0,1.0,0.0,1.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4729977,Chabab Khénifra,SCC Mohammédia,Botola 2,07-06-2026 17:00,upcoming,,68.3,19.2,12.5,104,76,100,24,2,2,0,2,0,0,0.5,1.0,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4731262,North Macedonia,Luxembourg,European League (M),07-06-2026 17:00,upcoming,,33.3,33.3,33.3,3,4,2,-2,0,1,0,0,0,0,0.0,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4731318,Belgium U17,Italy U17,Euro U17,07-06-2026 17:00,upcoming,,30.4,12.9,56.7,388,165,118,-47,1,1,0,1,2,1,0.5,0.25,0.25,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732747,Baskonia Vitoria,Joventut de Badalona,ACB,07-06-2026 17:00,upcoming,,69.0,0.9,30.1,113,293,86,-207,0,1,1,1,0,0,0.0,1.0,-1.0,Fernando Buesa Arena,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732748,Anadolu Efes,Fenerbahçe,Super Ligi,07-06-2026 17:00,upcoming,,32.9,1.2,65.9,85,147,212,65,1,0,0,0,1,1,1.0,0.0,1.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732906,Adam Walton,Andre Ilagan,Tyler,07-06-2026 17:00,upcoming,,91.5,1.7,6.8,59,2,0,,1,1,1,1,1,1,0.3333,0.3333,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732936,Movistar Estudiantes,Leyma Coruña,1ª FEB,07-06-2026 17:00,upcoming,,58.3,8.3,33.3,12,83,5,-78,1,1,1,1,1,0,0.3333,0.5,-0.1667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4639218,Deportivo Laferrere,Sportivo Dock Sud,Primera B Metropolitana,07-06-2026 17:30,upcoming,,30.2,39.5,30.2,43,41,21,-20,0,1,0,0,1,2,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4639652,Victoriano Arenas,Defensores Cambaceres,Primera C,07-06-2026 17:30,upcoming,,54.2,12.5,33.3,24,12,22,10,2,1,2,2,1,0,0.4,0.6667,-0.2667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4668277,Brazil (W),Italy (W),Volleyball Nations League (W),07-06-2026 17:30,upcoming,,85.4,0.1,14.5,1144,379,94,-285,1,1,1,1,1,1,0.3333,0.3333,0.0,Nilson Nelson Gymnasium,,0,0,0,0,0,0,False,,False,False,False,False,True,0,,,
2026-06-07,4555461,New York Yankees,Boston Red Sox,MLB,07-06-2026 17:35,upcoming,,79.6,0.2,20.2,624,1319,611,-708,0,1,0,1,0,1,0.0,0.5,-0.5,Yankee Stadium,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4556233,Atlanta Braves,Pittsburgh Pirates,MLB,07-06-2026 17:35,upcoming,,77.4,0.2,22.3,443,265,186,-79,1,1,0,0,0,1,0.5,0.0,0.5,Truist Park,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4556365,Philadelphia Phillies,Chicago White Sox,MLB,07-06-2026 17:35,upcoming,,75.6,0.3,24.1,349,229,205,-24,0,1,1,1,0,1,0.0,0.5,-0.5,Citizens Bank Park,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4556264,Toronto Blue Jays,Baltimore Orioles,MLB,07-06-2026 17:37,upcoming,,70.0,0.4,29.6,277,248,206,-42,1,0,1,0,1,1,0.5,0.0,0.5,Rogers Centre,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4556272,Detroit Tigers,Seattle Mariners,MLB,07-06-2026 17:40,upcoming,,31.0,0.4,68.6,242,251,182,-69,0,1,1,1,0,0,0.0,1.0,-1.0,Comerica Park,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4556372,Miami Marlins,Tampa Bay Rays,MLB,07-06-2026 17:40,upcoming,,36.3,0.4,63.2,223,192,192,0,1,0,1,0,1,0,0.5,0.0,0.5,loanDepot park,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4731330,Hapoel Tel Aviv,Hapoel Jerusalem,Winner League,07-06-2026 17:50,upcoming,,53.4,0.1,46.5,1226,143,154,11,1,1,0,1,1,1,0.5,0.3333,0.1667,Menora Mivtachim Arena,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4643879,Deportivo Moron,Almirante Brown,Primera Nacional,07-06-2026 18:00,upcoming,,63.1,18.4,18.4,255,83,83,0,1,1,0,2,0,2,0.5,0.5,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,True,0,,,
2026-06-07,4643882,San Telmo,Dep. Madryn,Primera Nacional,07-06-2026 18:00,upcoming,,41.3,28.1,30.6,196,44,36,-8,0,0,2,2,1,0,0.0,0.6667,-0.6667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4664882,Inter Toronto FC,Forge FC,Canadian Premier League,07-06-2026 18:00,upcoming,,26.6,22.5,50.9,173,9,33,24,0,2,1,1,0,1,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4682625,Juventud Unida San Luis,Costa Brava (Gral Pico),Federal A,07-06-2026 18:00,upcoming,,62.5,25.0,12.5,16,27,1,-26,0,2,0,1,0,0,0.0,1.0,-1.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4682633,Germinal,Circulo Deportivo,Federal A,07-06-2026 18:00,upcoming,,35.3,47.1,17.6,17,5,9,4,0,1,2,2,0,2,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4682635,Alvarado,Sol de Mayo,Federal A,07-06-2026 18:00,upcoming,,67.7,12.9,19.4,31,42,13,-29,2,1,1,1,0,0,0.5,1.0,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,True,0,,,
2026-06-07,4682636,Olimpo de Bahia Blanca,Guillermo Brown,Federal A,07-06-2026 18:00,upcoming,,63.6,20.5,15.9,44,317,57,-260,0,2,1,2,1,2,0.0,0.4,-0.4,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4683600,Paulinense,Flamengo-SP,Paulista Serie B,07-06-2026 18:00,upcoming,,29.4,17.6,52.9,17,0,40,,1,1,0,0,1,1,0.5,0.0,0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4683604,José Bonifácio,Riopretano,Paulista Serie B,07-06-2026 18:00,upcoming,,58.3,8.3,33.3,12,0,0,,1,1,2,0,1,2,0.25,0.0,0.25,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4685949,Guarani de Palhoça,Tubarão,Catarinense - Serie B,07-06-2026 18:00,upcoming,,26.1,17.4,56.5,23,18,77,59,1,0,1,1,0,2,0.5,0.3333,0.1667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4685950,Juventus SC,Caravaggio,Catarinense - Serie B,07-06-2026 18:00,upcoming,,45.5,9.1,45.5,22,51,5,-46,0,1,0,2,1,2,0.0,0.4,-0.4,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4686465,Hercilio Luz,Nação,Catarinense - Serie B,07-06-2026 18:00,upcoming,,66.7,13.3,20.0,15,92,8,-84,2,1,1,0,0,1,0.5,0.0,0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4695892,Azuriz,Brasil Pelotas (RS),Serie D,07-06-2026 18:00,upcoming,,30.8,27.2,42.0,169,64,1280,1216,1,0,1,2,0,1,0.5,0.6667,-0.1667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4695893,Blumenau,São José RS,Serie D,07-06-2026 18:00,upcoming,,46.2,25.0,28.8,156,3,250,247,1,1,1,1,2,2,0.3333,0.2,0.1333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4695894,São-Joseense,Marcilio Dias,Serie D,07-06-2026 18:00,upcoming,,28.6,33.3,38.1,126,41,119,78,0,2,0,0,2,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4709016,Taubaté (W),Mirassol (W),Paulista Women,07-06-2026 18:00,upcoming,,27.1,10.2,62.7,59,2,0,,0,2,0,0,0,,0.0,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4713508,Redenção,Grapiúna,Baiano - Série B,07-06-2026 18:00,upcoming,,53.3,26.7,20.0,15,0,0,,0,1,1,1,0,0,0.0,1.0,-1.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4713511,Fluminense de Feira,Leônico,Baiano - Série B,07-06-2026 18:00,upcoming,,79.4,8.8,11.8,34,131,0,,1,1,1,0,1,0,0.3333,0.0,0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4714103,Brasil de Farroupilha,Gramadense,Copa FGF,07-06-2026 18:00,upcoming,,53.3,6.7,40.0,15,1,0,,2,2,2,2,1,0,0.3333,0.6667,-0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4714465,Cerro,Peñarol,Uruguayan Championship,07-06-2026 18:00,upcoming,,19.2,19.0,61.8,683,177,1542,1365,0,1,0,0,0,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,True,0,,,
2026-06-07,4729015,Holguin,Artemisa,Liga Elite,07-06-2026 18:00,upcoming,,72.7,9.1,18.2,11,0,5,,1,0,0,0,1,1,1.0,0.0,1.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4729018,Industriales,Mayabeque,Liga Elite,07-06-2026 18:00,upcoming,,36.4,9.1,54.5,11,25,0,,1,1,1,0,0,0,0.3333,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4729021,Matanzas,Las Tunas,Liga Elite,07-06-2026 18:00,upcoming,,28.6,14.3,57.1,7,7,17,10,1,1,0,0,0,0,0.5,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4729859,Everton de La Plata,Fútbol Club Ezeiza,Promocional Amateur,07-06-2026 18:00,upcoming,,12.5,25.0,62.5,8,1,1,0,0,2,1,0,0,2,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4731274,Croatia,Georgia,European League (M),07-06-2026 18:00,upcoming,,60.0,20.0,20.0,5,9,3,-6,0,1,1,0,0,0,0.0,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732886,Darja Semenistaja,Maria Timofeeva,Makarska,07-06-2026 18:00,upcoming,,60.5,2.6,36.8,38,0,0,,1,1,1,1,1,1,0.3333,0.3333,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4555187,Minnesota Twins,Kansas City Royals,MLB,07-06-2026 18:10,upcoming,,52.2,0.6,47.2,159,164,191,27,0,1,0,1,0,1,0.0,0.5,-0.5,Target Field,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4555860,Houston Astros,Athletics,MLB,07-06-2026 18:10,upcoming,,67.9,0.5,31.6,190,340,171,-169,1,1,0,0,0,0,0.5,,,Daikin Park,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4555826,St. Louis Cardinals,Cincinnati Reds,MLB,07-06-2026 18:15,upcoming,,66.7,0.7,32.6,144,210,175,-35,1,1,1,0,0,0,0.3333,,,Busch Stadium,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4639653,General Lamadrid,Club Luján,Primera C,07-06-2026 18:30,upcoming,,35.6,46.7,17.8,45,16,17,1,1,0,1,1,1,1,0.5,0.3333,0.1667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4639655,Cañuelas,El Porvenir,Primera C,07-06-2026 18:30,upcoming,,26.7,46.7,26.7,30,17,14,-3,1,1,2,1,2,0,0.25,0.3333,-0.0833,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
