date,game_id,home,away,competition,time,status,score,vote_home,vote_draw,vote_away,vote_count,pop_rank_home,pop_rank_away,pop_rank_diff,fifa_rank_home,fifa_rank_away,fifa_rank_diff,trend_home_w,trend_home_d,trend_home_l,trend_away_w,trend_away_d,trend_away_l,trend_win_rate_home,trend_win_rate_away,trend_win_rate_diff,venue,attendance,goals_home,goals_away,yellow_home,yellow_away,red_home,red_away,has_lineups,lineups_status_text,has_doubtful,has_missing_players,has_statistics,has_news,has_buzz,social_comments
2026-06-12,4726050,Montreal Alouettes,Toronto Argonauts,CFL,12-06-2026 23:00,upcoming,,52.9,5.9,41.2,17,31,33,2,,,,1,0,0,0,1,0,1.0,0.0,1.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-12,4733711,Centauros De La Guaira,Delfines De La Guaira,LMBP,12-06-2026 23:00,upcoming,,33.3,33.3,33.3,3,6,1,-5,,,,1,0,1,1,0,0,0.5,1.0,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-12,4733712,Samanes De Aragua,Marineros De Carabobo,LMBP,12-06-2026 23:00,upcoming,,33.3,33.3,33.3,3,6,6,0,,,,0,0,1,0,1,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-12,4736035,Julio Covarrubias,Glorias Navales,Tercera División B,12-06-2026 23:00,upcoming,,25.0,25.0,50.0,4,0,0,,,,,0,1,0,1,0,1,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-12,4556078,Baltimore Orioles,San Diego Padres,MLB,12-06-2026 23:05,upcoming,,53.8,0.4,45.7,234,206,226,20,,,,1,1,0,1,0,1,0.5,0.5,0.0,Oriole Park at Camden Yards,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-12,4555049,Cleveland Guardians,Detroit Tigers,MLB,12-06-2026 23:10,upcoming,,58.4,0.5,41.1,209,207,251,44,,,,0,0,0,1,0,1,,0.5,,Progressive Field,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-12,4555980,Boston Red Sox,Texas Rangers,MLB,12-06-2026 23:10,upcoming,,66.9,0.4,32.6,236,612,218,-394,,,,0,0,0,1,1,0,,0.5,,Fenway Park,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-12,4555658,New York Mets,Atlanta Braves,MLB,12-06-2026 23:15,upcoming,,17.2,0.4,82.5,274,263,266,3,,,,1,0,0,0,0,1,1.0,0.0,1.0,Citi Field,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-12,4556252,Cincinnati Reds,Arizona Diamondbacks,MLB,12-06-2026 23:15,upcoming,,28.2,0.6,71.2,163,175,193,18,,,,0,1,0,0,0,0,0.0,,,Great American Ball Park,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-12,4659717,Washington Mystics,Toronto Tempo,WNBA,12-06-2026 23:30,upcoming,,51.5,3.0,45.5,33,17,0,,,,,0,0,1,1,1,0,0.0,0.5,-0.5,CareFirst Arena,,0,0,0,0,0,0,False,Missing Players,True,True,False,False,False,0
2026-06-12,4668151,Turkiye,France,Volleyball Nations League,12-06-2026 23:30,upcoming,,29.4,1.0,69.6,102,108,175,67,,,,0,1,1,1,1,0,0.0,0.5,-0.5,TD Place Arena,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-12,4733420,Metros De Santiago,Titanes Del Licey,LNB,12-06-2026 23:30,upcoming,,50.0,12.5,37.5,8,0,0,,,,,1,1,0,1,0,0,0.5,1.0,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-12,4733795,Guaiqueríes de Margarita,Marinos de Oriente,Superliga,12-06-2026 23:30,upcoming,,50.0,3.8,46.2,26,8,14,6,,,,0,1,0,1,1,0,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-12,4555299,Toronto Blue Jays,New York Yankees,MLB,12-06-2026 23:37,upcoming,,24.0,0.3,75.7,304,248,1320,1072,,,,0,1,0,1,1,1,0.0,0.3333,-0.3333,Rogers Centre,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-12,4555456,Milwaukee Brewers,Philadelphia Phillies,MLB,12-06-2026 23:40,upcoming,,74.3,0.3,25.3,296,187,229,42,,,,0,0,1,1,0,1,0.0,0.5,-0.5,American Family Field,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-12,4555999,Chicago White Sox,Los Angeles Dodgers,MLB,12-06-2026 23:40,upcoming,,17.5,0.3,82.1,302,206,756,550,,,,1,1,0,1,0,1,0.5,0.5,0.0,Rate Field,,0,0,0,0,0,0,False,,False,False,False,False,False,0
