date,game_id,home,away,competition,time,status,score,vote_home,vote_draw,vote_away,vote_count,pop_rank_home,pop_rank_away,pop_rank_diff,trend_home_w,trend_home_d,trend_home_l,trend_away_w,trend_away_d,trend_away_l,trend_win_rate_home,trend_win_rate_away,trend_win_rate_diff,venue,attendance,goals_home,goals_away,yellow_home,yellow_away,red_home,red_away,has_lineups,lineups_status_text,has_doubtful,has_missing_players,has_statistics,has_news,has_buzz,social_comments,fifa_rank_home,fifa_rank_away,fifa_rank_diff
2026-06-08,4732918,Qinwen Zheng,Jaqueline Cristian,Queen's,08-06-2026 14:30,upcoming,,69.8,0.9,29.3,116,23,1,-22,0,0,1,0,0,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-08,4651725,Fauve Azur Elite Fc,Aigle Moungo,Premier Division,08-06-2026 14:30,upcoming,,36.1,36.1,27.9,61,1,0,,0,0,0,1,0,1,,0.5,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4733168,Linda Klimovicova,Sinja Kraus,Ilkley,08-06-2026 14:50,upcoming,,30.0,10.0,60.0,10,0,0,,0,0,0,0,1,1,,0.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4733103,Jurak D./Rosolska A.,Mihalikova T./Nicholls O.,Queen's,08-06-2026 14:55,upcoming,,20.0,10.0,70.0,10,0,0,,,,,0,1,1,,0.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4733004,Harry Wendelken,Jack Pinnington Jones,Ilkley,08-06-2026 15:00,upcoming,,30.4,4.3,65.2,23,0,0,,0,1,0,0,0,0,0.0,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4733204,Mateo Del Pino,Arklon Huertas Del Pino,San Miguel de Tucuman,08-06-2026 15:00,upcoming,,62.5,12.5,25.0,8,0,0,,1,0,0,1,0,1,1.0,0.5,0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4733211,Samuel Heredia,Julian Cundom,San Miguel de Tucuman,08-06-2026 15:00,upcoming,,66.7,11.1,22.2,9,0,0,,1,0,0,1,0,1,1.0,0.5,0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4733240,Johan Alexander Rodriguez,Wilson Leite,San Miguel de Tucuman,08-06-2026 15:00,upcoming,,61.5,7.7,30.8,13,0,0,,1,0,1,1,0,1,0.5,0.5,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4733006,August Holmgren,Nicolai Budkov Kjaer,Ilkley,08-06-2026 15:00,upcoming,,36.0,4.0,60.0,25,0,0,,0,1,0,0,0,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4726925,Belarus U21,Kazakhstan U21,U21 Friendly International,08-06-2026 15:00,upcoming,,63.1,19.5,17.5,406,58,34,-24,1,0,0,0,0,0,1.0,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4733089,Bublik A./Kyrgios N.,Paul J./Seggerman R.,Stuttgart,08-06-2026 15:00,upcoming,,65.0,5.0,30.0,20,0,0,,,,,,,,,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4733165,Darja Vidmanova,Linda Fruhvirtova,Ilkley,08-06-2026 15:10,upcoming,,60.0,6.7,33.3,15,0,1,,0,0,1,0,0,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4733106,Jovic I./Kessler M.,Kichenok L./Krawczyk D.,Queen's,08-06-2026 15:15,upcoming,,66.7,11.1,22.2,9,0,0,,,,,0,0,1,,0.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4732974,Lorenzo Giustino,Daniel Rincon,Lyon,08-06-2026 15:15,upcoming,,71.4,3.6,25.0,28,0,0,,0,0,1,0,0,0,0.0,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4732975,Hugo Grenier,Luca Van Assche,Lyon,08-06-2026 15:15,upcoming,,25.8,3.2,71.0,31,1,2,1,0,0,0,0,1,0,,0.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4733174,Mananchaya Sawangkaew,Akasha Urhobo,Ilkley,08-06-2026 15:20,upcoming,,72.7,9.1,18.2,11,0,0,,0,1,1,0,1,0,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4727760,Ironi Nahariya,Maccabi Ashdod,National League,08-06-2026 15:25,upcoming,,60.8,0.3,38.9,319,25,24,-1,0,1,1,1,0,1,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4651945,FC KTP,Haka,Ykkosliiga,08-06-2026 15:30,upcoming,,59.9,22.0,18.1,469,9,15,6,1,1,1,0,1,0,0.3333,0.0,0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4733125,Batroun,Qnat,1st Division,08-06-2026 15:30,upcoming,,55.6,11.1,33.3,9,0,0,,1,1,1,0,1,1,0.3333,0.0,0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4732904,Amanat Baghdad,Karbalaa,Iraqi League,08-06-2026 15:30,upcoming,,36.1,12.0,51.9,1233,634,370,-264,0,0,1,1,1,0,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4732919,Katie Boulter,Leylah Fernandez,Queen's,08-06-2026 15:40,upcoming,,33.3,1.0,65.6,96,3,20,17,0,1,0,0,0,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4730103,Lietkabelis,Neptūnas,LKL League,08-06-2026 15:50,upcoming,,65.7,2.9,31.4,35,5,28,23,0,0,0,1,0,1,,0.5,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4679611,Dainava Alytus,Garliava,I Lyga,08-06-2026 16:00,upcoming,,49.7,23.5,26.8,153,2,0,,1,0,1,2,2,0,0.5,0.5,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4727675,Norway U21,Finland U21,U21 Friendly International,08-06-2026 16:00,upcoming,,70.7,16.9,12.4,539,77,67,-10,0,1,1,1,1,1,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4727691,4 De Mayo,General Caballero (Katueté),Copa Paraguay,08-06-2026 16:00,upcoming,,43.0,27.3,29.8,121,0,0,,1,,,,,,,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4728262,Pardubice,ČEZ Nymburk,NBL,08-06-2026 16:00,upcoming,,56.7,3.3,40.0,30,2,7,5,1,0,0,0,1,1,1.0,0.0,1.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4728387,Naciones Unidas,General Caballero (Fuerte Olimpo),Copa Paraguay,08-06-2026 16:00,upcoming,,38.5,30.8,30.8,78,0,0,,,,,,,,,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4729827,FUS Rabat,El Jadida,Botola Pro,08-06-2026 16:00,upcoming,,61.6,22.6,15.8,765,670,224,-446,2,2,1,0,2,1,0.4,0.0,0.4,,,0,0,0,0,0,0,False,Probable Lineups,False,False,False,False,False,0,,,
2026-06-08,4733170,Andrea Guerrieri,Dalibor Svrcina,Cattolica,08-06-2026 16:00,upcoming,,17.6,5.9,76.5,17,0,1,,0,1,1,0,0,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4733209,Martina Trevisan,Jennifer Ruggeri,Modena,08-06-2026 16:00,upcoming,,44.4,11.1,44.4,9,14,0,,0,1,0,0,0,0,0.0,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4733210,Jeline Vandromme,Angela Fita Boluda,Modena,08-06-2026 16:00,upcoming,,50.0,12.5,37.5,8,0,0,,0,1,0,0,0,0,0.0,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4732951,Kyrian Jacquet,Toby Samuel,Ilkley,08-06-2026 16:10,upcoming,,38.5,3.8,57.7,26,0,0,,0,1,1,0,1,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4733253,Nicolas Villalon,Ezequiel Monferrer,San Miguel de Tucuman,08-06-2026 16:10,upcoming,,50.0,8.3,41.7,12,0,0,,1,0,0,1,0,0,1.0,1.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4733279,Benjamin Chelia,Tomas Martinez,San Miguel de Tucuman,08-06-2026 16:10,upcoming,,60.0,10.0,30.0,10,0,0,,1,0,1,1,0,1,0.5,0.5,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4733281,Santiago Giamichelle,Thiago Cigarran,San Miguel de Tucuman,08-06-2026 16:10,upcoming,,62.5,12.5,25.0,8,0,0,,1,,,1,0,1,,0.5,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4732948,Ugo Blanchet,Oliver Tarvet,Ilkley,08-06-2026 16:10,upcoming,,68.2,4.5,27.3,22,0,0,,0,0,1,0,0,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4714543,Italy U21,Albania U21,U21 Friendly International,08-06-2026 16:15,upcoming,,75.1,15.3,9.6,583,222,35,-187,1,1,1,2,1,1,0.3333,0.5,-0.1667,,,0,0,0,0,0,0,False,Missing Players,True,True,False,False,False,0,,,
2026-06-08,4728263,UNICS Kazan,CSKA Moscow,VTB United League,08-06-2026 16:30,upcoming,,44.1,1.1,54.8,93,72,129,57,0,0,1,1,1,1,0.0,0.3333,-0.3333,Megasport Arena,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4728848,Venezuela U20,Portugal U20,Maurice Revello Tournament,08-06-2026 16:30,upcoming,,25.3,15.2,59.5,257,160,67,-93,0,0,1,2,1,1,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4732922,Laura Siegemund,Francesca Jones,Queen's,08-06-2026 16:50,upcoming,,83.9,1.6,14.5,62,10,0,,0,0,1,0,1,0,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4727384,Club 1 De Marzo Fernando Mora,Sportivo Limpeño,APF Primera B,08-06-2026 17:00,upcoming,,36.7,36.7,26.7,30,1,1,0,0,2,0,1,2,2,0.0,0.2,-0.2,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4731346,Bahçeşehir Koleji,Besiktas,Super Ligi,08-06-2026 17:00,upcoming,,36.0,1.1,62.9,89,4,52,48,1,1,0,0,0,1,0.5,0.0,0.5,Sinan Erdem Dom,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4732945,Eduardo Ribeiro,Santiago De La Fuente,San Miguel de Tucuman,08-06-2026 17:20,upcoming,,84.6,7.7,7.7,13,0,0,,0,1,1,0,0,0,0.0,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4733000,Juan Sebastian Gomez,Luciano Emanuel Ambrogi,San Miguel de Tucuman,08-06-2026 17:20,upcoming,,44.4,11.1,44.4,9,0,0,,0,0,0,0,1,0,,0.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4728885,ENPPI,Al Masry,Egypt League Cup,08-06-2026 17:30,upcoming,,28.1,10.7,61.2,6222,2006,3593,1587,1,2,0,1,0,0,0.3333,1.0,-0.6667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4733126,Salam Salima,Blat,1st Division,08-06-2026 17:30,upcoming,,66.7,16.7,16.7,6,0,0,,0,0,1,1,1,1,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4729957,Maccabi Tel Aviv,Hapoel Holon,Winner League,08-06-2026 17:50,upcoming,,83.6,0.1,16.4,1730,625,88,-537,1,1,0,1,1,0,0.5,0.5,0.0,Menora Mivtachim Arena,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4658375,Defensa Y Justicia Res.,Ferro Carril Oeste Res.,Liga Profesional - Reserva,08-06-2026 18:00,upcoming,,62.3,24.7,13.0,215,8,1,-7,0,2,1,1,0,1,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4658381,Unión Santa Fe Res.,Atlético Tucumán Res.,Liga Profesional - Reserva,08-06-2026 18:00,upcoming,,41.8,29.1,29.1,182,6,9,3,1,0,2,1,1,1,0.3333,0.3333,0.0,,,0,0,0,0,0,0,False,Missing Players,True,True,False,False,False,0,,,
2026-06-08,4658382,Gimnasia La Plata Res.,Godoy Cruz Res.,Liga Profesional - Reserva,08-06-2026 18:00,upcoming,,57.6,26.5,15.9,151,6,7,1,2,2,1,0,0,0,0.4,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4658385,Racing Club Res.,Banfield Res.,Liga Profesional - Reserva,08-06-2026 18:00,upcoming,,61.3,27.3,11.3,194,11,8,-3,0,1,1,1,0,2,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4658818,Independiente Rivadavia Res.,Quilmes AC (Reserves),Liga Profesional - Reserva,08-06-2026 18:00,upcoming,,48.3,30.6,21.1,180,2,0,,1,1,1,1,0,0,0.3333,1.0,-0.6667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4714104,Monsoon FC,Santa Cruz RS,Copa FGF,08-06-2026 18:00,upcoming,,27.5,28.4,44.1,102,8,37,29,0,0,2,1,2,1,0.0,0.25,-0.25,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4728531,Olympiacos,Panathinaikos,Basket League,08-06-2026 18:00,upcoming,,73.9,0.4,25.8,283,181,167,-14,0,1,1,1,0,1,0.0,0.5,-0.5,Stadio Eirinis kai Philias,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4729016,Holguin,Artemisa,Liga Elite,08-06-2026 18:00,upcoming,,46.2,7.7,46.2,13,0,5,,0,1,0,1,0,1,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4729019,Industriales,Mayabeque,Liga Elite,08-06-2026 18:00,upcoming,,76.9,7.7,15.4,13,25,0,,1,1,1,0,0,0,0.3333,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4729022,Matanzas,Las Tunas,Liga Elite,08-06-2026 18:00,upcoming,,31.2,6.2,62.5,16,7,17,10,0,1,1,1,0,0,0.0,1.0,-1.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4729829,Wydad AC,Olympique Safi,Botola Pro,08-06-2026 18:00,upcoming,,75.7,12.8,11.6,1670,3748,215,-3533,0,1,1,0,2,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,Probable Lineups,True,True,False,False,False,0,,,
2026-06-08,4729830,RSB Berkane,Ittihad Tanger,Botola Pro,08-06-2026 18:00,upcoming,,51.6,15.4,33.0,1305,960,246,-714,1,1,1,1,1,3,0.3333,0.2,0.1333,,,0,0,0,0,0,0,False,Probable Lineups,True,True,False,False,False,0,,,
2026-06-08,4731611,La Luz Fc (Reserves),Ca River Plate (Uru) (Reserves),Reserve League,08-06-2026 18:00,upcoming,,24.4,35.6,40.0,45,0,0,,2,0,0,1,2,2,1.0,0.2,0.8,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4731612,Colon FC (Reserve),Penarol Reserves,Reserve League,08-06-2026 18:00,upcoming,,11.1,24.1,64.8,54,0,3,,0,1,2,1,1,0,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4729064,Legia Warszawa,Stelmet Zielona Gora,Basket Liga,08-06-2026 18:15,upcoming,,84.8,1.5,13.6,66,3,11,8,1,1,1,1,1,1,0.3333,0.3333,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4732999,Facundo Mena,Lorenzo Joaquin Rodriguez,San Miguel de Tucuman,08-06-2026 18:30,upcoming,,75.0,8.3,16.7,12,1,0,,0,1,0,0,0,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4639225,UAI Urquiza,Liniers,Primera B Metropolitana,08-06-2026 18:30,upcoming,,38.9,28.0,33.1,157,26,15,-11,0,0,2,1,2,0,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4639649,Berazategui,Juventud Unida SM,Primera C,08-06-2026 18:30,upcoming,,54.3,26.1,19.6,46,18,11,-7,0,2,2,2,1,1,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4729813,Talenet Giants Antwerp,BC Oostende,BNXT League,08-06-2026 18:30,upcoming,,57.9,5.3,36.8,19,20,23,3,0,1,1,1,0,1,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4733208,Katarzyna Kawa,Lisa Pigato,Modena,08-06-2026 18:30,upcoming,,62.5,12.5,25.0,8,0,0,,0,0,1,0,1,0,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4719010,Netherlands,Uzbekistan,Friendly International,08-06-2026 18:45,upcoming,,75.1,10.8,14.1,11084,8844,1118,-7726,0,2,1,0,3,1,0.0,0.0,0.0,Icahn Stadium,,0,0,0,0,0,0,False,Probable Lineups,True,True,False,False,True,0,,,
2026-06-08,4729063,Nanterre,AS Monaco,LNB Élite,08-06-2026 19:00,upcoming,,25.4,0.8,73.7,118,25,131,106,0,1,0,1,0,1,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4733250,Deportivo Shalon,Club Ingenieros,Copa Simón Bolívar,08-06-2026 19:00,upcoming,,38.5,23.1,38.5,104,2,1,-1,0,2,0,2,1,1,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4712159,France,Northern Ireland,Friendly International,08-06-2026 19:10,upcoming,,85.4,8.2,6.4,21814,21872,1845,-20027,0,1,1,1,2,0,0.0,0.3333,-0.3333,Stade Pierre-Mauroy,,0,0,0,0,0,0,False,Probable Lineups,False,False,False,False,True,0,,,
2026-06-08,4683084,Provincial Ovalle,CD Trasandino,Segunda División,08-06-2026 19:30,upcoming,,40.0,21.9,38.1,105,16,32,16,0,2,0,1,0,0,0.0,1.0,-1.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4727219,Encarnacion,Sol de America,Division Intermedia,08-06-2026 20:00,upcoming,,29.4,30.3,40.3,211,3,386,383,0,0,2,2,1,1,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4729831,Olympique Dcheira,Hassania Agadir,Botola Pro,08-06-2026 20:00,upcoming,,33.9,28.2,37.9,564,38,267,229,0,0,0,2,0,1,,0.6667,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4714462,Liverpool Montevideo,Cerro Largo,Uruguayan Championship,08-06-2026 22:00,upcoming,,60.3,18.8,21.0,735,592,236,-356,1,2,0,1,1,0,0.3333,0.5,-0.1667,,,0,0,0,0,0,0,False,,False,False,False,False,True,0,,,
2026-06-08,4726490,Atletico Nacional,Junior FC,Liga BetPlay,08-06-2026 22:00,upcoming,,55.6,11.0,33.4,6097,6142,3537,-2605,0,1,1,1,0,3,0.0,0.25,-0.25,Estadio Atanasio Girardot,,0,0,0,0,0,0,False,Probable Lineups,True,True,False,False,True,0,,,
2026-06-08,4732947,Karim Bennani,Santiago Rodríguez Taverna,San Miguel de Tucuman,08-06-2026 22:00,upcoming,,28.6,14.3,57.1,7,0,1,,0,1,1,0,1,0,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4727220,3 De Noviembre,General Caballero JLM,Division Intermedia,08-06-2026 22:30,upcoming,,15.0,28.3,56.7,127,1,137,136,0,2,0,0,1,2,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4731291,Deportivo Amambay,Ca Ciudad Nueva,LNB,08-06-2026 22:30,upcoming,,33.3,16.7,50.0,6,0,0,,1,0,0,0,0,0,1.0,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4555399,Baltimore Orioles,Seattle Mariners,MLB,08-06-2026 22:35,upcoming,,41.4,0.2,58.5,532,206,182,-24,0,0,1,0,1,0,0.0,0.0,0.0,Oriole Park at Camden Yards,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4555272,Tampa Bay Rays,Boston Red Sox,MLB,08-06-2026 22:40,upcoming,,57.5,0.2,42.3,485,192,611,419,0,0,1,0,1,0,0.0,0.0,0.0,Tropicana Field,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4555502,Cleveland Guardians,New York Yankees,MLB,08-06-2026 22:40,upcoming,,34.1,0.2,65.7,560,207,1319,1112,0,1,0,1,0,1,0.0,0.5,-0.5,Progressive Field,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4659706,Washington Mystics,Indiana Fever,WNBA,08-06-2026 23:00,upcoming,,31.1,1.4,67.6,74,17,32,15,0,1,0,0,1,0,0.0,0.0,0.0,CareFirst Arena,,0,0,0,0,0,0,False,Missing Players,True,True,False,True,True,0,,,
2026-06-08,4659707,Connecticut Sun,New York Liberty,WNBA,08-06-2026 23:00,upcoming,,38.6,1.8,59.6,57,18,70,52,0,0,1,1,1,1,0.0,0.3333,-0.3333,Mohegan Sun Arena,,0,0,0,0,0,0,False,Missing Players,True,True,False,True,True,0,,,
2026-06-08,4669186,Vila Nova,Botafogo-SP,Brasileirão - Série B,08-06-2026 23:00,upcoming,,63.7,18.5,17.9,1588,1370,896,-474,1,1,1,2,0,0,0.3333,1.0,-0.6667,,,0,0,0,0,0,0,False,Probable Lineups,False,False,False,False,True,0,,,
2026-06-08,4669188,América Mineiro,Atlético Goianiense,Brasileirão - Série B,08-06-2026 23:00,upcoming,,44.1,22.0,33.9,1408,3107,2399,-708,0,0,2,2,0,2,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,Probable Lineups,False,False,False,False,True,0,,,
2026-06-08,4555762,Toronto Blue Jays,Philadelphia Phillies,MLB,08-06-2026 23:07,upcoming,,27.6,0.2,72.2,497,248,229,-19,1,1,0,1,0,1,0.5,0.5,0.0,Rogers Centre,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-08,4656661,Deportes Temuco,Curicó Unido,First Division B,08-06-2026 23:30,upcoming,,58.2,18.0,23.8,445,286,298,12,1,1,1,1,2,0,0.3333,0.3333,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,True,0,,,
2026-06-08,4656665,U. Espanola,Union San Felipe,First Division B,08-06-2026 23:30,upcoming,,67.8,17.4,14.8,413,905,128,-777,2,0,1,1,0,1,0.6667,0.5,0.1667,,,0,0,0,0,0,0,False,,False,False,False,False,True,0,,,
2026-06-08,4731290,San Alfonzo,Deportivo Campoalto,LNB,08-06-2026 23:30,upcoming,,50.0,25.0,25.0,4,0,0,,1,0,0,0,0,0,1.0,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
